Date,Futures_Price,ETF_Price,Futures_Return,ETF_Return
2025-01-15 00:00:00-05:00,5989.0,587.6309814453125,0.018147817586807724,0.018189997912380518
2025-01-16 00:00:00-05:00,5975.5,586.5008544921875,-0.0022541325763900666,-0.0019231915756813267
2025-01-17 00:00:00-05:00,6033.5,592.3892822265625,0.009706300727972517,0.01003993035862405
2025-01-21 00:00:00-05:00,6084.25,597.8117065429688,0.008411369851661465,0.009153481467499613
2025-01-22 00:00:00-05:00,6120.5,601.1723022460938,0.005958006327813514,0.005621495307541968
2025-01-23 00:00:00-05:00,6152.0,604.45361328125,0.005146638346540389,0.0054581873165091555
2025-01-24 00:00:00-05:00,6133.25,602.6890258789062,-0.0030477893368010545,-0.0029193098751858493
2025-01-27 00:00:00-05:00,6046.75,594.1637573242188,-0.014103452492561064,-0.014145385412078881
2025-01-28 00:00:00-05:00,6097.0,599.26904296875,0.008310249307479145,0.00859238817850927
2025-01-29 00:00:00-05:00,6067.5,596.58251953125,-0.0048384451369526404,-0.00448300053043138
2025-01-30 00:00:00-05:00,6099.25,599.7844848632812,0.005232797692624747,0.005367179270601374
2025-01-31 00:00:00-05:00,6067.25,596.5924682617188,-0.005246546706562327,-0.005321939266718645
2025-02-03 00:00:00-05:00,6022.25,592.57763671875,-0.007416869257076963,-0.006729604808231482
2025-02-04 00:00:00-05:00,6063.0,596.5528564453125,0.006766573954917199,0.006708352594225975
2025-02-05 00:00:00-05:00,6086.5,598.9715576171875,0.003875968992248069,0.00405446247678265
2025-02-06 00:00:00-05:00,6106.0,601.0533447265625,0.0032038117144499445,0.003475602610676143
2025-02-07 00:00:00-05:00,6049.5,595.551513671875,-0.00925319358008514,-0.009153648512164048
2025-02-10 00:00:00-05:00,6088.75,599.5961303710938,0.0064881395156624055,0.006791380101247135
2025-02-11 00:00:00-05:00,6092.25,600.0521850585938,0.0005748306302606476,0.0007606031199995922
2025-02-12 00:00:00-05:00,6072.75,598.1190795898438,-0.0032007878862488903,-0.003221562252225141
2025-02-13 00:00:00-05:00,6135.25,604.4337768554688,0.010291877650158598,0.010557592093459522
2025-02-14 00:00:00-05:00,6132.0,604.4039916992188,-0.000529725765046285,-4.9277782596668374e-05
2025-02-18 00:00:00-05:00,6146.75,606.178466796875,0.0024054142204827933,0.0029359089649085846
2025-02-19 00:00:00-05:00,6163.0,607.60595703125,0.0026436734859884847,0.002354900928629222
2025-02-20 00:00:00-05:00,6136.5,605.0780639648438,-0.004299853967223766,-0.004160415211788671
2025-02-21 00:00:00-05:00,6029.0,594.728759765625,-0.017518129226757884,-0.017104080969988833
2025-02-24 00:00:00-05:00,6000.75,592.0225219726562,-0.004685685851716692,-0.004550373171856137
2025-02-25 00:00:00-05:00,5970.0,589.0782470703125,-0.0051243594550680616,-0.004973248133421038
2025-02-26 00:00:00-05:00,5970.75,589.3756713867188,0.00012562814070360417,0.0005048978092221379
2025-02-27 00:00:00-05:00,5876.25,579.968017578125,-0.01582715739228735,-0.015962066751854298
2025-02-28 00:00:00-05:00,5963.25,589.018798828125,0.014805360561582548,0.015605655787356953
2025-03-03 00:00:00-05:00,5860.75,578.69921875,-0.017188613591581747,-0.017519950294720976
2025-03-04 00:00:00-05:00,5789.5,571.8492431640625,-0.012157147122808465,-0.01183684954808395
2025-03-05 00:00:00-05:00,5851.25,577.9954223632812,0.01066586060972452,0.010747901256652481
2025-03-06 00:00:00-05:00,5746.25,567.7352905273438,-0.017944883571886394,-0.01775123372774534
2025-03-07 00:00:00-05:00,5776.0,570.9173583984375,0.005177289536654417,0.005604844236718254
