Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Month,Daily_Return
2021-07-08 00:00:00-04:00,72.16999816894531,73.26000213623047,70.76000213623047,72.94000244140625,529690,0.0,0.0,7,0.010249383995051264
2021-07-09 00:00:00-04:00,73.26000213623047,74.76000213623047,72.72000122070312,74.55999755859375,422154,0.0,0.0,7,0.02220996795947272
2021-07-12 00:00:00-04:00,74.73999786376953,74.93000030517578,73.16000366210938,74.0999984741211,397931,0.0,0.0,7,-0.006169515819942961
2021-07-13 00:00:00-04:00,74.18000030517578,75.5199966430664,73.68000030517578,75.25,444078,0.0,0.0,7,0.015519589062886974
2021-07-14 00:00:00-04:00,75.16999816894531,75.44000244140625,72.20999908447266,73.12999725341797,528360,0.0,0.0,7,-0.028172793974512
2021-07-15 00:00:00-04:00,72.95999908447266,72.95999908447266,71.4000015258789,71.6500015258789,368679,0.0,0.0,7,-0.020237874786326326
2021-07-16 00:00:00-04:00,71.4800033569336,72.30000305175781,70.41000366210938,71.80999755859375,133926,0.0,0.0,7,0.0022330220419752855
2021-07-19 00:00:00-04:00,71.48999786376953,71.66999816894531,65.62999725341797,66.41999816894531,82565,0.0,0.0,7,-0.07505917801000395
2021-07-20 00:00:00-04:00,66.5999984741211,67.6500015258789,65.20999908447266,67.41999816894531,561629,0.0,0.0,7,0.015055706527669743
2021-07-21 00:00:00-04:00,66.44999694824219,70.51000213623047,66.44000244140625,70.30000305175781,503030,0.0,0.0,7,0.04271736815530014
2021-07-22 00:00:00-04:00,70.22000122070312,72.02999877929688,69.86000061035156,71.91000366210938,435181,0.0,0.0,7,0.022901856905556794
2021-07-23 00:00:00-04:00,71.70999908447266,72.20999908447266,71.38999938964844,72.06999969482422,274778,0.0,0.0,7,0.002224948193114251
2021-07-26 00:00:00-04:00,72.18000030517578,72.43000030517578,70.55999755859375,71.91000366210938,395743,0.0,0.0,7,-0.002220008788571315
2021-07-27 00:00:00-04:00,72.22000122070312,72.33000183105469,71.08000183105469,71.6500015258789,333123,0.0,0.0,7,-0.00361566017229209
2021-07-28 00:00:00-04:00,71.9000015258789,72.5999984741211,71.69999694824219,72.38999938964844,318911,0.0,0.0,7,0.010327953217171393
2021-07-29 00:00:00-04:00,72.4000015258789,73.68000030517578,72.26000213623047,73.62000274658203,294462,0.0,0.0,7,0.016991343656641567
2021-07-30 00:00:00-04:00,73.41000366210938,74.2300033569336,72.93000030517578,73.94999694824219,303700,0.0,0.0,7,0.004482398659995557
2021-08-02 00:00:00-04:00,73.91000366210938,73.94999694824219,70.55000305175781,71.26000213623047,448200,0.0,0.0,8,-0.036375861028019485
2021-08-03 00:00:00-04:00,71.5199966430664,71.95999908447266,69.19000244140625,70.55999755859375,509938,0.0,0.0,8,-0.009823246655234374
2021-08-04 00:00:00-04:00,70.31999969482422,70.80999755859375,67.8499984741211,68.1500015258789,582924,0.0,0.0,8,-0.034155273754276405
2021-08-05 00:00:00-04:00,68.05999755859375,69.3499984741211,67.61000061035156,69.08999633789062,416331,0.0,0.0,8,0.01379302701342966
2021-08-06 00:00:00-04:00,69.13999938964844,70.18000030517578,67.80000305175781,68.27999877929688,537136,0.0,0.0,8,-0.011723803756369944
2021-08-09 00:00:00-04:00,67.87999725341797,67.9000015258789,65.1500015258789,66.4800033569336,598381,0.0,0.0,8,-0.026361972093488895
2021-08-10 00:00:00-04:00,66.8499984741211,68.9000015258789,66.55999755859375,68.29000091552734,452126,0.0,0.0,8,0.027226195354952187
2021-08-11 00:00:00-04:00,68.51000213623047,69.44999694824219,66.66999816894531,69.25,513292,0.0,0.0,8,0.014057681528810484
2021-08-12 00:00:00-04:00,69.36000061035156,69.62000274658203,68.45999908447266,69.08999633789062,352465,0.0,0.0,8,-0.0023105221965252776
2021-08-13 00:00:00-04:00,68.91000366210938,69.22000122070312,67.7699966430664,68.44000244140625,272033,0.0,0.0,8,-0.009407930683705934
2021-08-16 00:00:00-04:00,68.12999725341797,68.13999938964844,65.7300033569336,67.29000091552734,334844,0.0,0.0,8,-0.016803060854117646
2021-08-17 00:00:00-04:00,67.43000030517578,67.72000122070312,66.33000183105469,66.58999633789062,235303,0.0,0.0,8,-0.010402802319998017
2021-08-18 00:00:00-04:00,66.58000183105469,67.4800033569336,64.33999633789062,65.45999908447266,121197,0.0,0.0,8,-0.016969474629254244
2021-08-19 00:00:00-04:00,64.58000183105469,64.76000213623047,62.630001068115234,63.689998626708984,88237,0.0,0.0,8,-0.027039420753421917
2021-08-20 00:00:00-04:00,64.05000305175781,64.0999984741211,62.11000061035156,62.31999969482422,365009,0.0,0.0,8,-0.02151042489283783
2021-08-23 00:00:00-04:00,61.959999084472656,66.0,61.7400016784668,65.63999938964844,397290,0.0,0.0,8,0.053273422835076634
2021-08-24 00:00:00-04:00,65.54000091552734,67.80000305175781,65.41000366210938,67.54000091552734,335888,0.0,0.0,8,0.028945788292900954
2021-08-25 00:00:00-04:00,67.62999725341797,68.54000091552734,66.91999816894531,68.36000061035156,353742,0.0,0.0,8,0.012140948826012021
2021-08-26 00:00:00-04:00,68.0,68.30999755859375,67.0199966430664,67.41999816894531,344286,0.0,0.0,8,-0.013750767013069765
2021-08-27 00:00:00-04:00,67.75,69.05000305175781,67.5199966430664,68.73999786376953,326056,0.0,0.0,8,0.01957875601711656
2021-08-30 00:00:00-04:00,69.30000305175781,69.63999938964844,67.66999816894531,69.20999908447266,360797,0.0,0.0,8,0.006837376131936912
2021-08-31 00:00:00-04:00,69.18000030517578,69.33999633789062,68.16000366210938,68.5,325853,0.0,0.0,8,-0.010258620052950529
2021-09-01 00:00:00-04:00,68.55000305175781,69.23999786376953,67.12000274658203,68.58999633789062,399497,0.0,0.0,9,0.001313815151688047
2021-09-02 00:00:00-04:00,68.29000091552734,70.61000061035156,67.83999633789062,69.98999786376953,403314,0.0,0.0,9,0.020411161986103155
2021-09-03 00:00:00-04:00,69.76000213623047,70.52999877929688,69.05000305175781,69.29000091552734,313086,0.0,0.0,9,-0.010001385478031866
2021-09-07 00:00:00-04:00,69.11000061035156,69.4800033569336,67.63999938964844,68.3499984741211,481704,0.0,0.0,9,-0.013566206220032018
2021-09-08 00:00:00-04:00,68.37000274658203,69.75,68.30999755859375,69.30000305175781,389325,0.0,0.0,9,0.013899116296197223
2021-09-09 00:00:00-04:00,69.36000061035156,69.88999938964844,67.55999755859375,68.13999938964844,556451,0.0,0.0,9,-0.01673886884597986
2021-09-10 00:00:00-04:00,67.97000122070312,69.95999908447266,67.68000030517578,69.72000122070312,411079,0.0,0.0,9,0.02318758211340266
2021-09-13 00:00:00-04:00,69.73999786376953,70.97000122070312,69.51000213623047,70.44999694824219,390939,0.0,0.0,9,0.010470391777937849
2021-09-14 00:00:00-04:00,70.63999938964844,71.22000122070312,69.9800033569336,70.45999908447266,414231,0.0,0.0,9,0.00014197497038659357
2021-09-15 00:00:00-04:00,70.76000213623047,73.13999938964844,70.6500015258789,72.61000061035156,418665,0.0,0.0,9,0.030513788728570912
2021-09-16 00:00:00-04:00,72.6500015258789,72.98999786376953,71.52999877929688,72.61000061035156,298412,0.0,0.0,9,0.0
2021-09-17 00:00:00-04:00,72.62000274658203,72.72000122070312,71.20999908447266,71.97000122070312,119933,0.0,0.0,9,-0.008814204438351125
2021-09-20 00:00:00-04:00,71.91999816894531,72.08000183105469,69.86000061035156,70.29000091552734,75837,0.0,0.0,9,-0.023343063452561208
2021-09-21 00:00:00-04:00,70.58999633789062,71.62999725341797,69.66999816894531,70.55999755859375,393403,0.0,0.0,9,0.0038411813849723586
2021-09-22 00:00:00-04:00,70.8499984741211,72.30000305175781,70.63999938964844,72.2300033569336,381061,0.0,0.0,9,0.023667883448451832
2021-09-23 00:00:00-04:00,71.97000122070312,73.5,71.61000061035156,73.30000305175781,403405,0.0,0.0,9,0.01481378437069547
2021-09-24 00:00:00-04:00,73.23999786376953,74.2699966430664,72.80999755859375,73.9800033569336,350382,0.0,0.0,9,0.009276947842630001
2021-09-27 00:00:00-04:00,74.19000244140625,75.75,74.16000366210938,75.44999694824219,417829,0.0,0.0,9,0.019870147669719174
2021-09-28 00:00:00-04:00,75.43000030517578,76.66999816894531,74.23999786376953,75.29000091552734,476143,0.0,0.0,9,-0.0021205571794071787
2021-09-29 00:00:00-04:00,74.37999725341797,75.79000091552734,73.73999786376953,74.83000183105469,424193,0.0,0.0,9,-0.006109696890411187
2021-09-30 00:00:00-04:00,74.77999877929688,76.06999969482422,73.13999938964844,75.02999877929688,583189,0.0,0.0,9,0.002672683995033509
2021-10-01 00:00:00-04:00,75.12000274658203,75.98999786376953,74.2300033569336,75.87999725341797,388996,0.0,0.0,10,0.01132878166000495
2021-10-04 00:00:00-04:00,75.9000015258789,78.37999725341797,75.31999969482422,77.62000274658203,458006,0.0,0.0,10,0.022931016817949068
2021-10-05 00:00:00-04:00,77.58000183105469,79.4800033569336,77.47000122070312,78.93000030517578,449617,0.0,0.0,10,0.01687706148208612
2021-10-06 00:00:00-04:00,79.04000091552734,79.77999877929688,76.83000183105469,77.43000030517578,459055,0.0,0.0,10,-0.01900418084632438
2021-10-07 00:00:00-04:00,77.0,78.88999938964844,74.95999908447266,78.30000305175781,545008,0.0,0.0,10,0.011235990483702496
2021-10-08 00:00:00-04:00,78.86000061035156,80.11000061035156,78.62999725341797,79.3499984741211,662010,0.0,0.0,10,0.013409902700376897
2021-10-11 00:00:00-04:00,79.58999633789062,82.18000030517578,79.55000305175781,80.5199966430664,653756,0.0,0.0,10,0.014744778720152008
2021-10-12 00:00:00-04:00,80.5,81.62000274658203,79.47000122070312,80.63999938964844,598181,0.0,0.0,10,0.0014903471384131173
2021-10-13 00:00:00-04:00,80.58000183105469,81.04000091552734,79.41999816894531,80.44000244140625,487220,0.0,0.0,10,-0.0024801209047115025
2021-10-14 00:00:00-04:00,80.58999633789062,81.68000030517578,80.37999725341797,81.30999755859375,399813,0.0,0.0,10,0.01081545363976355
2021-10-15 00:00:00-04:00,81.4800033569336,82.66000366210938,81.38999938964844,82.27999877929688,277953,0.0,0.0,10,0.01192966732048073
2021-10-18 00:00:00-04:00,82.5999984741211,83.87000274658203,81.83999633789062,82.44000244140625,134098,0.0,0.0,10,0.0019446240214291421
2021-10-19 00:00:00-04:00,82.37000274658203,83.73999786376953,81.80000305175781,82.95999908447266,82607,0.0,0.0,10,0.006307576754816191
2021-10-20 00:00:00-04:00,83.33999633789062,84.25,81.30000305175781,83.87000274658203,530693,0.0,0.0,10,0.010969186019189614
2021-10-21 00:00:00-04:00,83.58000183105469,83.95999908447266,80.79000091552734,82.5,567503,0.0,0.0,10,-0.016334836076273618
2021-10-22 00:00:00-04:00,82.61000061035156,84.22000122070312,81.76000213623047,83.76000213623047,465355,0.0,0.0,10,0.015272753166429842
2021-10-25 00:00:00-04:00,83.9800033569336,85.41000366210938,83.38999938964844,83.76000213623047,568725,0.0,0.0,10,0.0
2021-10-26 00:00:00-04:00,83.72000122070312,84.87999725341797,82.97000122070312,84.6500015258789,467716,0.0,0.0,10,0.010625589385741652
2021-10-27 00:00:00-04:00,84.38999938964844,84.51000213623047,82.01000213623047,82.66000366210938,529952,0.0,0.0,10,-0.023508539018291197
2021-10-28 00:00:00-04:00,82.25,83.20999908447266,80.58000183105469,82.80999755859375,491585,0.0,0.0,10,0.001814588553582741
2021-10-29 00:00:00-04:00,83.08999633789062,83.73999786376953,81.41000366210938,83.56999969482422,507309,0.0,0.0,10,0.009177661618607225
2021-11-01 00:00:00-04:00,83.36000061035156,84.87999725341797,82.73999786376953,84.05000305175781,412309,0.0,0.0,11,0.005743728116386793
2021-11-02 00:00:00-04:00,83.87000274658203,84.41000366210938,82.91999816894531,83.91000366210938,429608,0.0,0.0,11,-0.0016656678710912365
2021-11-03 00:00:00-04:00,83.06999969482422,83.08000183105469,79.69000244140625,80.86000061035156,546577,0.0,0.0,11,-0.036348503380355335
2021-11-04 00:00:00-04:00,80.18000030517578,83.41999816894531,78.25,78.80999755859375,701119,0.0,0.0,11,-0.025352498593666506
2021-11-05 00:00:00-04:00,79.37000274658203,81.80000305175781,78.95999908447266,81.2699966430664,531054,0.0,0.0,11,0.031214302254529258
2021-11-08 00:00:00-05:00,81.12999725341797,82.66999816894531,81.05000305175781,81.93000030517578,393953,0.0,0.0,11,0.008121123284993814
2021-11-09 00:00:00-05:00,82.16000366210938,84.62999725341797,81.77999877929688,84.1500015258789,504832,0.0,0.0,11,0.02709631651939448
2021-11-10 00:00:00-05:00,84.52999877929688,84.97000122070312,80.80999755859375,81.33999633789062,555215,0.0,0.0,11,-0.03339281208597611
2021-11-11 00:00:00-05:00,81.41000366210938,82.33000183105469,80.19999694824219,81.58999633789062,475436,0.0,0.0,11,0.00307351870242889
2021-11-12 00:00:00-05:00,81.20999908447266,81.62000274658203,79.77999877929688,80.79000091552734,390304,0.0,0.0,11,-0.009805067511588605
2021-11-15 00:00:00-05:00,80.66000366210938,81.19999694824219,79.30000305175781,80.87999725341797,343484,0.0,0.0,11,0.0011139539159645828
2021-11-16 00:00:00-05:00,80.93000030517578,81.80999755859375,80.02999877929688,80.76000213623047,325668,0.0,0.0,11,-0.0014836192045299956
2021-11-17 00:00:00-05:00,80.54000091552734,80.69000244140625,77.69000244140625,78.36000061035156,174471,0.0,0.0,11,-0.02971770012871533
2021-11-18 00:00:00-05:00,78.33999633789062,79.36000061035156,77.08000183105469,79.01000213623047,83984,0.0,0.0,11,0.00829506790219492
2021-11-19 00:00:00-05:00,78.76000213623047,79.91999816894531,75.37000274658203,76.0999984741211,623448,0.0,0.0,11,-0.03683082626794387
2021-11-22 00:00:00-05:00,75.75,77.16000366210938,74.76000213623047,76.75,465768,0.0,0.0,11,0.008541413126308406
2021-11-23 00:00:00-05:00,76.45999908447266,78.86000061035156,75.30000305175781,78.5,506987,0.0,0.0,11,0.0228013029315961
2021-11-24 00:00:00-05:00,78.4800033569336,79.2300033569336,77.9800033569336,78.38999938964844,328848,0.0,0.0,11,-0.001401281660529441
2021-11-26 00:00:00-05:00,78.33999633789062,78.6500015258789,67.4000015258789,68.1500015258789,844630,0.0,0.0,11,-0.1306288805140844
2021-11-29 00:00:00-05:00,69.2300033569336,72.93000030517578,68.86000061035156,69.94999694824219,675090,0.0,0.0,11,0.026412257990629184
2021-11-30 00:00:00-05:00,70.04000091552734,71.22000122070312,64.43000030517578,66.18000030517578,722475,0.0,0.0,11,-0.05389559410354117
2021-12-01 00:00:00-05:00,67.01000213623047,69.48999786376953,64.83999633789062,65.56999969482422,602447,0.0,0.0,12,-0.009217295369275735
2021-12-02 00:00:00-05:00,65.62999725341797,67.48999786376953,62.43000030517578,66.5,668293,0.0,0.0,12,0.014183320260853893
2021-12-03 00:00:00-05:00,67.5,69.22000122070312,65.5999984741211,66.26000213623047,449974,0.0,0.0,12,-0.003608990432624526
2021-12-06 00:00:00-05:00,67.0199966430664,70.1500015258789,66.72000122070312,69.48999786376953,401060,0.0,0.0,12,0.04874729283736201
2021-12-07 00:00:00-05:00,69.72000122070312,73.02999877929688,69.5199966430664,72.05000305175781,496528,0.0,0.0,12,0.03683990886007793
2021-12-08 00:00:00-05:00,71.86000061035156,73.0,70.91000366210938,72.36000061035156,464846,0.0,0.0,12,0.004302533594218838
2021-12-09 00:00:00-05:00,72.5199966430664,73.33999633789062,70.38999938964844,70.94000244140625,393205,0.0,0.0,12,-0.019624076243335065
2021-12-10 00:00:00-05:00,70.68000030517578,72.33000183105469,70.31999969482422,71.66999816894531,397883,0.0,0.0,12,0.010290325661350463
2021-12-13 00:00:00-05:00,72.04000091552734,73.0,70.70999908447266,71.29000091552734,406604,0.0,0.0,12,-0.005302040785911788
2021-12-14 00:00:00-05:00,71.12000274658203,72.02999877929688,69.51000213623047,70.7300033569336,359454,0.0,0.0,12,-0.007855204816974215
2021-12-15 00:00:00-05:00,70.3499984741211,71.66000366210938,69.38999938964844,70.87000274658203,294337,0.0,0.0,12,0.0019793493991784317
2021-12-16 00:00:00-05:00,71.4800033569336,72.98999786376953,71.02999877929688,72.37999725341797,142541,0.0,0.0,12,0.021306539414643444
2021-12-17 00:00:00-05:00,71.91999816894531,72.26000213623047,69.88999938964844,70.86000061035156,78125,0.0,0.0,12,-0.021000230737016623
2021-12-20 00:00:00-05:00,70.06999969482422,70.06999969482422,66.04000091552734,68.2300033569336,492217,0.0,0.0,12,-0.03711539981321654
2021-12-21 00:00:00-05:00,69.20999908447266,71.55000305175781,68.55999755859375,71.12000274658203,358779,0.0,0.0,12,0.04235672354477105
2021-12-22 00:00:00-05:00,71.2699966430664,73.16000366210938,70.80000305175781,72.76000213623047,306709,0.0,0.0,12,0.023059608075271854
2021-12-23 00:00:00-05:00,73.02999877929688,73.94999694824219,72.2699966430664,73.79000091552734,270223,0.0,0.0,12,0.014156112548875166
2021-12-27 00:00:00-05:00,73.37999725341797,76.08999633789062,72.56999969482422,75.56999969482422,268490,0.0,0.0,12,0.02412249298295266
2021-12-28 00:00:00-05:00,75.97000122070312,76.91999816894531,75.52999877929688,75.9800033569336,249728,0.0,0.0,12,0.005425481854771652
2021-12-29 00:00:00-05:00,76.04000091552734,77.37000274658203,75.36000061035156,76.55999755859375,283557,0.0,0.0,12,0.00763351113496924
2021-12-30 00:00:00-05:00,76.58000183105469,77.44000244140625,75.77999877929688,76.98999786376953,231163,0.0,0.0,12,0.0056165140920581
2021-12-31 00:00:00-05:00,76.66000366210938,77.08000183105469,74.94999694824219,75.20999908447266,237118,0.0,0.0,12,-0.023119870485598715
2022-01-03 00:00:00-05:00,75.69000244140625,76.45999908447266,74.2699966430664,76.08000183105469,317628,0.0,0.0,1,0.011567647349721266
2022-01-04 00:00:00-05:00,76.0199966430664,77.63999938964844,75.69999694824219,76.98999786376953,372848,0.0,0.0,1,0.011961041151597351
2022-01-05 00:00:00-05:00,77.18000030517578,78.58000183105469,76.51000213623047,77.8499984741211,397898,0.0,0.0,1,0.011170290092400004
2022-01-06 00:00:00-05:00,77.23999786376953,80.23999786376953,76.7300033569336,79.45999908447266,476665,0.0,0.0,1,0.020680804648785633
2022-01-07 00:00:00-05:00,79.62000274658203,80.47000122070312,78.5199966430664,78.9000015258789,414434,0.0,0.0,1,-0.007047540461187607
2022-01-10 00:00:00-05:00,78.87999725341797,79.44999694824219,77.83000183105469,78.2300033569336,389956,0.0,0.0,1,-0.008491738352191969
2022-01-11 00:00:00-05:00,78.41999816894531,81.58999633789062,78.36000061035156,81.22000122070312,481815,0.0,0.0,1,0.038220602524166036
2022-01-12 00:00:00-05:00,81.37999725341797,83.0999984741211,81.16999816894531,82.63999938964844,420619,0.0,0.0,1,0.017483355671057854
2022-01-13 00:00:00-05:00,82.81999969482422,82.94000244140625,81.38999938964844,82.12000274658203,364769,0.0,0.0,1,-0.006292311797034489
2022-01-14 00:00:00-05:00,81.7300033569336,84.44999694824219,81.58000183105469,83.81999969482422,364442,0.0,0.0,1,0.02070137471242295
2022-01-18 00:00:00-05:00,84.31999969482422,86.62999725341797,83.5,85.43000030517578,163643,0.0,0.0,1,0.01920783364606682
2022-01-19 00:00:00-05:00,86.61000061035156,87.91000366210938,85.7699966430664,86.95999908447266,113153,0.0,0.0,1,0.017909385155464808
2022-01-20 00:00:00-05:00,86.2300033569336,87.81999969482422,86.0,86.9000015258789,532202,0.0,0.0,1,-0.0006899443333189259
2022-01-21 00:00:00-05:00,84.56999969482422,85.55999755859375,82.77999877929688,85.13999938964844,509103,0.0,0.0,1,-0.02025318878396498
2022-01-24 00:00:00-05:00,84.91000366210938,86.08999633789062,81.9000015258789,83.30999755859375,511695,0.0,0.0,1,-0.0214940315265868
2022-01-25 00:00:00-05:00,84.1500015258789,85.70999908447266,82.98999786376953,85.5999984741211,507219,0.0,0.0,1,0.027487708349970053
2022-01-26 00:00:00-05:00,85.26000213623047,87.94999694824219,85.01000213623047,87.3499984741211,459642,0.0,0.0,1,0.020443925598071955
2022-01-27 00:00:00-05:00,87.1500015258789,88.54000091552734,86.19999694824219,86.61000061035156,427804,0.0,0.0,1,-0.00847164140465062
2022-01-28 00:00:00-05:00,87.5,88.83999633789062,86.44000244140625,86.81999969482422,436172,0.0,0.0,1,0.0024246516914070426
2022-01-31 00:00:00-05:00,87.44999694824219,88.38999938964844,86.33999633789062,88.1500015258789,359080,0.0,0.0,1,0.015319072054016392
2022-02-01 00:00:00-05:00,88.1500015258789,88.87000274658203,86.55000305175781,88.19999694824219,376841,0.0,0.0,2,0.0005671630345758238
2022-02-02 00:00:00-05:00,88.3499984741211,89.72000122070312,87.0999984741211,88.26000213623047,456863,0.0,0.0,2,0.0006803309531120405
2022-02-03 00:00:00-05:00,87.9800033569336,90.44999694824219,86.75,90.2699966430664,465771,0.0,0.0,2,0.022773560595811926
2022-02-04 00:00:00-05:00,90.19000244140625,93.16999816894531,90.06999969482422,92.30999755859375,410926,0.0,0.0,2,0.02259888103899721
2022-02-07 00:00:00-05:00,91.81999969482422,92.7300033569336,90.7300033569336,91.31999969482422,497754,0.0,0.0,2,-0.010724709023430812
2022-02-08 00:00:00-05:00,91.63999938964844,91.68000030517578,88.51000213623047,89.36000061035156,467386,0.0,0.0,2,-0.021462977343655654
2022-02-09 00:00:00-05:00,89.86000061035156,90.58000183105469,88.41000366210938,89.66000366210938,445618,0.0,0.0,2,0.0033572409322819574
2022-02-10 00:00:00-05:00,90.01000213623047,91.73999786376953,89.02999877929688,89.87999725341797,492091,0.0,0.0,2,0.002453642452856286
2022-02-11 00:00:00-05:00,90.0,94.66000366210938,89.19000244140625,93.0999984741211,554423,0.0,0.0,2,0.035825559847585176
2022-02-14 00:00:00-05:00,93.91000366210938,95.81999969482422,92.08999633789062,95.45999908447266,467071,0.0,0.0,2,0.025349093974556425
2022-02-15 00:00:00-05:00,94.83000183105469,95.16999816894531,90.66000366210938,92.06999969482422,442641,0.0,0.0,2,-0.035512250389282185
2022-02-16 00:00:00-05:00,92.20999908447266,95.01000213623047,90.0,93.66000366210938,401453,0.0,0.0,2,0.017269512029492784
2022-02-17 00:00:00-05:00,90.9000015258789,93.36000061035156,90.62000274658203,91.76000213623047,212552,0.0,0.0,2,-0.020286156860866766
2022-02-18 00:00:00-05:00,91.62999725341797,92.66000366210938,89.02999877929688,91.06999969482422,150382,0.0,0.0,2,-0.0075196428219546085
2022-02-22 00:00:00-05:00,91.75,96.0,90.3499984741211,92.3499984741211,789041,0.0,0.0,2,0.014055109076382521
2022-02-23 00:00:00-05:00,91.73999786376953,93.9000015258789,90.63999938964844,92.0999984741211,440574,0.0,0.0,2,-0.0027070926272950713
2022-02-24 00:00:00-05:00,92.5199966430664,100.54000091552734,91.44999694824219,92.80999755859375,872244,0.0,0.0,2,0.007709002130680265
2022-02-25 00:00:00-05:00,93.31999969482422,95.63999938964844,90.05999755859375,91.58999633789062,523793,0.0,0.0,2,-0.01314514872099748
2022-02-28 00:00:00-05:00,94.98999786376953,99.0999984741211,94.43000030517578,95.72000122070312,490796,0.0,0.0,2,0.045092314094830055
2022-03-01 00:00:00-05:00,96.08999633789062,106.77999877929688,95.31999969482422,103.41000366210938,698814,0.0,0.0,3,0.08033851173565365
2022-03-02 00:00:00-05:00,107.12000274658203,112.51000213623047,105.18000030517578,110.5999984741211,651853,0.0,0.0,3,0.06952900645381388
2022-03-03 00:00:00-05:00,111.33000183105469,116.56999969482422,106.43000030517578,107.66999816894531,592031,0.0,0.0,3,-0.02649186569257833
2022-03-04 00:00:00-05:00,107.95999908447266,116.0199966430664,107.25,115.68000030517578,493875,0.0,0.0,3,0.07439400271616936
2022-03-07 00:00:00-05:00,121.33000183105469,130.5,115.54000091552734,119.4000015258789,576022,0.0,0.0,3,0.0321576868161253
2022-03-08 00:00:00-05:00,120.66999816894531,129.44000244140625,117.06999969482422,123.69999694824219,583106,0.0,0.0,3,0.03601336153610757
2022-03-09 00:00:00-05:00,124.66000366210938,126.83999633789062,103.62999725341797,108.69999694824219,594773,0.0,0.0,3,-0.12126111859385258
2022-03-10 00:00:00-05:00,110.41000366210938,114.87999725341797,105.52999877929688,106.0199966430664,437924,0.0,0.0,3,-0.024655017299143767
2022-03-11 00:00:00-05:00,105.98999786376953,110.29000091552734,104.4800033569336,109.33000183105469,368194,0.0,0.0,3,0.03122057435194936
2022-03-14 00:00:00-04:00,109.41999816894531,109.72000122070312,99.76000213623047,103.01000213623047,344184,0.0,0.0,3,-0.05780663668688468
2022-03-15 00:00:00-04:00,102.27999877929688,102.58000183105469,93.52999877929688,96.44000244140625,401690,0.0,0.0,3,-0.06378021122779332
2022-03-16 00:00:00-04:00,95.2300033569336,99.22000122070312,94.06999969482422,95.04000091552734,293947,0.0,0.0,3,-0.014516813463681721
2022-03-17 00:00:00-04:00,95.33999633789062,104.23999786376953,94.8499984741211,102.9800033569336,210763,0.0,0.0,3,0.08354379592718453
2022-03-18 00:00:00-04:00,103.62000274658203,106.27999877929688,102.30000305175781,104.69999694824219,74247,0.0,0.0,3,0.01670220950903456
2022-03-21 00:00:00-04:00,105.12999725341797,112.69000244140625,104.08000183105469,112.12000274658203,77217,0.0,0.0,3,0.07086920739842895
2022-03-22 00:00:00-04:00,112.9000015258789,115.01000213623047,109.30000305175781,111.76000213623047,318629,0.0,0.0,3,-0.0032108508877336517
2022-03-23 00:00:00-04:00,108.8499984741211,115.4000015258789,108.37999725341797,114.93000030517578,289182,0.0,0.0,3,0.028364335257270445
2022-03-24 00:00:00-04:00,114.47000122070312,116.63999938964844,110.61000061035156,112.33999633789062,307238,0.0,0.0,3,-0.022535490824048265
2022-03-25 00:00:00-04:00,111.75,114.12000274658203,108.68000030517578,113.9000015258789,320304,0.0,0.0,3,0.01388646287023354
2022-03-28 00:00:00-04:00,112.91999816894531,112.93000030517578,102.83000183105469,105.95999908447266,372251,0.0,0.0,3,-0.06971029266933082
2022-03-29 00:00:00-04:00,103.47000122070312,107.83999633789062,98.44000244140625,104.23999786376953,387200,0.0,0.0,3,-0.01623255224202025
2022-03-30 00:00:00-04:00,105.23999786376953,108.75,104.55000305175781,107.81999969482422,284544,0.0,0.0,3,0.034343840218928
2022-03-31 00:00:00-04:00,107.44999694824219,107.80000305175781,99.66000366210938,100.27999877929688,450845,0.0,0.0,3,-0.06993137578249586
2022-04-01 00:00:00-04:00,101.2300033569336,101.75,97.77999877929688,99.2699966430664,324777,0.0,0.0,4,-0.010071820388164898
2022-04-04 00:00:00-04:00,98.94999694824219,103.94000244140625,98.05000305175781,103.27999877929688,288131,0.0,0.0,4,0.04039490552869429
2022-04-05 00:00:00-04:00,103.66000366210938,105.58999633789062,99.87999725341797,101.95999908447266,280283,0.0,0.0,4,-0.012780787281426842
2022-04-06 00:00:00-04:00,101.23999786376953,104.0199966430664,95.7300033569336,96.2300033569336,366036,0.0,0.0,4,-0.05619846782061888
2022-04-07 00:00:00-04:00,97.16000366210938,98.81999969482422,93.80999755859375,96.02999877929688,367318,0.0,0.0,4,-0.0020784014409193086
2022-04-08 00:00:00-04:00,97.16999816894531,98.76000213623047,95.29000091552734,98.26000213623047,310082,0.0,0.0,4,0.023221945072172234
2022-04-11 00:00:00-04:00,98.4000015258789,98.5199966430664,92.93000030517578,94.29000091552734,315873,0.0,0.0,4,-0.04040302396084827
2022-04-12 00:00:00-04:00,95.16999816894531,101.3499984741211,94.83999633789062,100.5999984741211,329037,0.0,0.0,4,0.06692117400917996
2022-04-13 00:00:00-04:00,100.91000366210938,104.47000122070312,99.87000274658203,104.25,312502,0.0,0.0,4,0.03628232188112657
2022-04-14 00:00:00-04:00,104.19999694824219,107.63999938964844,102.12000274658203,106.94999694824219,244952,0.0,0.0,4,0.02589925130208326
2022-04-18 00:00:00-04:00,107.02999877929688,109.80999755859375,106.0,108.20999908447266,68489,0.0,0.0,4,0.011781226481383023
