Date,QQQ,TQQQ
2024-03-21,0.004732326503552597,0.012965928668839943
2024-03-22,0.0011438099431262394,0.0020800176320032726
2024-03-25,-0.0036292330509914983,-0.01021877903009416
2024-03-26,-0.0032376739258547227,-0.009356244297177185
2024-03-27,0.003406115652992092,0.008793220898879461
2024-03-28,-0.0018434236901044843,-0.006295265266015093
2024-04-01,0.0021169976670329937,0.006172774917291957
2024-04-02,-0.008630134030278569,-0.026800196657770115
2024-04-03,0.0022444239101504504,0.006635746710755619
2024-04-04,-0.015290775750046115,-0.04713251413844333
2024-04-05,0.011783900326941765,0.035281981845888266
2024-04-08,0.00029511739999343867,0.0006681915972637231
2024-04-09,0.0036996133035211987,0.010350636952557002
2024-04-10,-0.00872851621487336,-0.02627224141561313
2024-04-11,0.015968313851247196,0.04700481153636171
2024-04-12,-0.01594190340718682,-0.04829832012706192
2024-04-15,-0.016450911634059984,-0.05023829508624844
2024-04-16,9.273818596544636e-05,0.00017915952405767044
2024-04-17,-0.012201400380940863,-0.03710998653866049
2024-04-18,-0.0057062842984282325,-0.01787371793908532
2024-04-19,-0.020689329357150732,-0.06199057963104149
2024-04-22,0.010056751057263558,0.029102667427561624
2024-04-23,0.014922879254823052,0.044579736146888704
2024-04-24,0.0033877211488408943,0.009776283734073354
2024-04-25,-0.004829961752100043,-0.01601196262676119
2024-04-26,0.015431851044159561,0.045979256310249905
2024-04-29,0.004060198961459038,0.011939168291523305
2024-04-30,-0.018856231104781074,-0.05720413227199217
2024-05-01,-0.0072304485685983355,-0.02161539528924583
2024-05-02,0.01276336365175501,0.03701548548421041
2024-05-03,0.020098406898214627,0.059615159539714746
2024-05-06,0.010953373660853138,0.03280412084552364
2024-05-07,0.0001591662234314839,0.0
2024-05-08,-0.0005906454508628478,-0.0018785177481164261
2024-05-09,0.002181665603119054,0.005474750081920776
2024-05-10,0.002358064317594666,0.0068062415174525714
2024-05-13,0.002307336465335208,0.006591168275199122
2024-05-14,0.006432251019064861,0.018636756959458545
2024-05-15,0.015630312796037105,0.04615124555649497
2024-05-16,-0.0020312759693679183,-0.0061446261390419865
2024-05-17,-0.0004868262766899445,-0.0022194747482998656
2024-05-20,0.0069727041500662335,0.02065458283941002
2024-05-21,0.0019563430867939324,0.00513708590410622
2024-05-22,-0.0001973521059319694,-0.0006195711654103375
2024-05-23,-0.00449839575023725,-0.014876761791416948
2024-05-24,0.009456397238961634,0.028000782282521675
2024-05-28,0.003777646827418435,0.010864314232173156
2024-05-29,-0.007048322132194751,-0.02089003092713504
2024-05-30,-0.010713402000689043,-0.03215829201334297
2024-05-31,-0.0018602888709118304,-0.0011181536103425094
2024-06-03,0.005369291479120131,0.009755313855139613
2024-06-04,0.0027365589648860045,0.0074438244022927424
2024-06-05,0.020159875377803393,0.06036769775255957
2024-06-06,-0.0003452333040194766,-0.0011858880359234547
2024-06-07,-0.0008848330333415255,-0.00371083288120011
2024-06-10,0.004039151129488605,0.010577930769109845
2024-06-11,0.006862714396929759,0.020639922254767296
2024-06-12,0.013097822309669382,0.0394335987484451
2024-06-13,0.005420262807976695,0.01598141605518233
2024-06-14,0.005181241120987057,0.014498379527313698
2024-06-17,0.012249773539454,0.036268114831260245
2024-06-18,0.0003092269149482796,0.0005204001083207732
2024-06-20,-0.007707923795640448,-0.023537118309363336
2024-06-21,-0.0026794103993209584,-0.009188968690163501
2024-06-24,-0.011384569418045998,-0.03387100980188651
2024-06-25,0.011435544218613147,0.03338911195177907
2024-06-26,0.002065109664565856,0.006257033926248212
2024-06-27,0.00258144002253502,0.007252249085980322
2024-06-28,-0.005190991113297794,-0.01573330161219133
2024-07-01,0.0058650872179693,0.016391243341675965
2024-07-02,0.010499628779428782,0.030654439264686584
2024-07-03,0.008337208867272183,0.024570033904215416
2024-07-05,0.010426760976972815,0.03029149556197064
2024-07-08,0.0023782209849330105,0.006615150046032747
2024-07-09,0.0008646035744732661,0.0021904964143582006
2024-07-10,0.010426586564303397,0.03132983593666605
2024-07-11,-0.02193020797615275,-0.06570118862377328
2024-07-12,0.00587481966560266,0.016257113784305277
2024-07-15,0.0026878667470826567,0.0074403179756137305
2024-07-16,0.0003829604876925963,0.0007386510435278826
2024-07-17,-0.029354904128150006,-0.08794585296631163
2024-07-18,-0.004732566859799725,-0.01496967186476772
2024-07-19,-0.008863580687439199,-0.027108345423601854
2024-07-22,0.01489778297295552,0.04362519134380749
2024-07-23,-0.0035246421082646417,-0.01078753374752961
2024-07-24,-0.035870310472762124,-0.10782453588200491
2024-07-25,-0.011027736534747312,-0.03330784289337052
2024-07-26,0.010256035139872166,0.028607684259563282
2024-07-29,0.0020087613532049353,0.005838874296586916
2024-07-30,-0.013731449849187949,-0.0407882735440811
2024-07-31,0.029593634088488363,0.08743426682344535
2024-08-01,-0.02422138670835483,-0.0720562256835332
2024-08-02,-0.023735010540924306,-0.07291662980736324
2024-08-05,-0.02981606321756647,-0.08716383356903179
2024-08-06,0.009555028359080175,0.02499064444036092
2024-08-07,-0.01082977096845994,-0.03220517640664322
2024-08-08,0.030590982462912253,0.09155846746604035
2024-08-09,0.005222363962109178,0.013606609776942946
2024-08-12,0.00215359505413959,0.006797038311791681
2024-08-13,0.024812775415109067,0.07274261728901532
2024-08-14,0.00032440407356926215,0.0017305951785384632
2024-08-15,0.025263041309859346,0.07523170226321407
2024-08-16,0.0012857621001398645,0.0026292844445805486
2024-08-19,0.013135926190231517,0.03875297571313485
2024-08-20,-0.0020984973494899695,-0.006171135428632235
2024-08-21,0.004664020893728527,0.013688861734510116
2024-08-22,-0.015854878311186926,-0.048030129258237464
2024-08-23,0.01084547930647628,0.031442031305681795
2024-08-26,-0.009708329559336981,-0.02934918218913174
2024-08-27,0.002987410498721088,0.008472025838651254
2024-08-28,-0.011347438383904507,-0.0338933267848287
2024-08-29,-0.0014638807931565134,-0.005247457985448123
2024-08-30,0.011919424598321182,0.034061833769442496
2024-09-03,-0.03036090002243752,-0.09124036597220653
2024-09-04,-0.002598561646196207,-0.008500315966569083
2024-09-05,0.0009336155703809634,0.003235276058006775
2024-09-06,-0.02678728814728415,-0.08110291730444996
2024-09-09,0.012859690141132418,0.03719947173102378
2024-09-10,0.009241822505571262,0.026898992446092285
2024-09-11,0.02171537538423496,0.06375608410077072
2024-09-12,0.009816036437215292,0.0295803769379428
2024-09-13,0.00447986156236313,0.013086527515687951
2024-09-16,-0.004417866701778461,-0.013362976288620265
2024-09-17,0.0005282997111719645,0.0006020754675712947
2024-09-18,-0.004329549584731196,-0.013084674824308418
2024-09-19,0.02528432103450684,0.07558669632296944
2024-09-20,-0.0019034920322538174,-0.006375827237514731
2024-09-23,0.002650801176028006,0.00741483500553497
2024-09-24,0.004823515288100433,0.014154236521035646
2024-09-25,0.000927162817300653,0.0035004750274738594
2024-09-26,0.007513059799878707,0.02120828654734397
2024-09-27,-0.00555699869665971,-0.01721534906135469
2024-09-30,0.0027118911592549644,0.0077853523014137505
2024-10-01,-0.013932534317104173,-0.04235082179408456
2024-10-02,0.0014129520069363632,0.0037454127297187334
2024-10-03,-0.0007468918394044621,-0.0022962603901552914
2024-10-04,0.011898039701883967,0.03524169939465693
2024-10-07,-0.01071159884259576,-0.03293056396242233
2024-10-08,0.014934651710312608,0.04339100790437245
2024-10-09,0.007868345996279169,0.024098102583883785
2024-10-10,-0.001135521233239123,-0.003496120901539168
2024-10-11,0.001563108861889928,0.0025638050127296808
2024-10-14,0.008391481923194943,0.025571864953702672
2024-10-15,-0.013366866135403721,-0.03989486017932953
2024-10-16,0.0001222665594771133,-0.0005466795327712104
2024-10-17,0.0006925716332883969,0.003008487441994223
2024-10-18,0.00655473437733245,0.017725793800275058
2024-10-21,0.001921280193241115,0.005493131546485008
2024-10-22,0.0010899386750795603,0.002931223397379057
2024-10-23,-0.015323879748179614,-0.04623360529692189
2024-10-24,0.008108790037720137,0.02381960386427595
2024-10-25,0.006093703482599633,0.01687066376634694
2024-10-28,0.00016148893416745302,0.0009366195992290827
2024-10-29,0.009608371740890354,0.02767004072604773
2024-10-30,-0.007557572522281397,-0.022242376438731948
2024-10-31,-0.025242754573661097,-0.0760942530366473
2024-11-01,0.007398941095160483,0.021310337068029428
2024-11-04,-0.002913189471627553,-0.00930489010571145
2024-11-05,0.012756999834849347,0.03799628344311734
2024-11-06,0.02716305036229527,0.0811625408208867
2024-11-07,0.015744286564427945,0.0467919381973283
2024-11-08,0.0011685244979386944,0.0024226623483432075
2024-11-11,-0.0005835206441762164,-0.0018127916824282053
2024-11-12,-0.001809982094242213,-0.005447878411757867
2024-11-13,-0.0012867881830360695,-0.004382157531785724
2024-11-14,-0.006949618886843867,-0.021151811564810608
2024-11-15,-0.023825947064763597,-0.0723207665599872
2024-11-18,0.006947614104839239,0.0201964821963041
2024-11-19,0.006879735121883224,0.02006088870166134
2024-11-20,-0.0005759707279378024,-0.0011645515300093834
2024-11-21,0.0035972115756404133,0.009844746400754278
2024-11-22,0.0016039871770949787,0.0037197441500842476
2024-11-25,0.0015816426808761275,0.0046007622274437665
2024-11-26,0.005369262713758927,0.01551970295965921
2024-11-27,-0.007873437511672021,-0.02417633993450663
2024-11-29,0.008786802721195919,0.02554543969786227
2024-12-02,0.010887834150751008,0.0324194916872802
2024-12-03,0.0030662634683431556,0.008850709285359137
2024-12-04,0.012363024355275476,0.036534017446288036
2024-12-05,-0.0027710567003539355,-0.008231898405289706
2024-12-06,0.008949551375836862,0.02571894998829305
2024-12-09,-0.007787592465567816,-0.023364465460342876
2024-12-10,-0.0034074846250867763,-0.010853043343286295
2024-12-11,0.017902397579176332,0.05344503355043262
2024-12-12,-0.006453747352674788,-0.019823240299913558
2024-12-13,0.007654310886492377,0.021480981615403127
2024-12-16,0.014400713246037533,0.0435122494650928
2024-12-17,-0.004403853754016751,-0.013399040316567135
2024-12-18,-0.03607693315546234,-0.10810522067774875
2024-12-19,-0.004453258695115148,-0.014130877218542781
2024-12-20,0.008732667334253152,0.025948396865765666
2024-12-23,0.009742536509518063,0.027853254564401686
2024-12-24,0.013559856656358615,0.039736704948958756
2024-12-26,-0.000679292065762338,-0.0021482219286249604
2024-12-27,-0.013293143486591052,-0.04067997789015276
2024-12-30,-0.013299886650824932,-0.04016060249159581
2024-12-31,-0.008494756864223185,-0.0262121562702744
2025-01-02,-0.0019560871761153953,-0.00631885219360262
2025-01-03,0.016365114811923265,0.04794623715152779
2025-01-06,0.011492913937649396,0.03410193033364539
2025-01-07,-0.017844207363151843,-0.053866905688544575
2025-01-08,0.00017469508928424915,0.0007442482245030302
2025-01-10,-0.015680990905789782,-0.047719459916929385
2025-01-13,-0.003213918908839153,-0.01041252418012506
2025-01-14,-0.000949355277004793,-0.0035513061915104505
2025-01-15,0.023006200083890427,0.06758177603847781
2025-01-16,-0.007005901410132465,-0.020400465397724776
2025-01-17,0.01687841454119754,0.04934998939462498
2025-01-21,0.005865069236633325,0.01659840391257128
2025-01-22,0.012785725451172514,0.03880749520231519
2025-01-23,0.002125991630896218,0.006150299081977728
2025-01-24,-0.005651072444264216,-0.017998681924807136
2025-01-27,-0.029114629091840816,-0.08772329021481584
2025-01-28,0.014779869905118481,0.044351766716104635
2025-01-29,-0.0018779747319350726,-0.006170639017663904
2025-01-30,0.004262359991149545,0.012539556928735651
2025-01-31,-0.001453019504546682,-0.005410537008819327
2025-02-03,-0.008003294784309944,-0.02417800628268829
2025-02-04,0.01227550358819407,0.03629833797309612
2025-02-05,0.004537897701228477,0.01303048986800559
2025-02-06,0.005219771242685134,0.014986979862973593
2025-02-07,-0.012613389669454134,-0.038135031692423604
2025-02-10,0.012105062381140286,0.03517467947438413
2025-02-11,-0.0023807120419624406,-0.007122903424618743
2025-02-12,0.0005870253814503901,0.001999247199830023
2025-02-13,0.014386034696399319,0.04213625054089132
2025-02-14,0.004198516611778169,0.011713023527515798
2025-02-18,0.0022668844296507284,0.0062339608677235425
2025-02-19,0.00027817615490821623,0.00011063409481093522
2025-02-20,-0.004244725576447506,-0.012168149299743303
2025-02-21,-0.020754505468965512,-0.06259804556943471
2025-02-24,-0.011804212254784896,-0.03595742506105715
2025-02-25,-0.012599214965690275,-0.038165919904352474
2025-02-26,0.0024156245597031223,0.006441579167510536
2025-02-27,-0.027771348301630083,-0.08294932506669694
2025-02-28,0.015791546250008448,0.04578449967498721
2025-03-03,-0.021882584263330007,-0.06460230046541171
2025-03-04,-0.003017744455728111,-0.01098746095419234
2025-03-05,0.013036052286385713,0.03895548376894542
2025-03-06,-0.02750942842436921,-0.08290512505999681
2025-03-07,0.0073535861744673525,0.020744984167077263
2025-03-10,-0.03875642918973132,-0.11274295162143211
2025-03-11,-0.0023903408147259997,-0.011703724136372329
2025-03-12,0.011280773429624746,0.03417359714634549
2025-03-13,-0.017990491422927968,-0.054637641162542105
2025-03-14,0.024170505479207405,0.07094646320302123
2025-03-17,0.006483702579654471,0.019389285352617858
2025-03-18,-0.017047421928404027,-0.050404235817232745
2025-03-19,0.013381407090840458,0.038891741767603794
2025-03-20,-0.0033895616712180665,-0.010282812672861796
2025-03-21,0.0032967133408103866,0.00941560048712331
2025-03-24,0.021944329364789406,0.0635251980335394
2025-03-25,0.005706577403821189,0.017843678353159254
2025-03-26,-0.018400648862213154,-0.055608540032701326
2025-03-27,-0.005698029805506488,-0.017040097962318312
2025-03-28,-0.02632777598752578,-0.07961479324057241
2025-03-31,-4.2592840815314226e-05,-0.0006975596231174608
2025-04-01,0.008061022159526754,0.02303667223580308
2025-04-02,0.007298496416041633,0.022347319315192404
2025-04-03,-0.0535335346061081,-0.16068746487551722
2025-04-04,-0.062108933327206794,-0.1831014092055101
2025-04-07,0.002413215217229814,0.0038938896888429664
2025-04-08,-0.01800843656810669,-0.05696968279278547
2025-04-09,0.1200307357728505,0.35244220376631064
2025-04-10,-0.04253219014832599,-0.12298047870684259
2025-04-11,0.018423041048421185,0.05288263286695316
2025-04-14,0.006778203850024589,0.02099614566746011
2025-04-15,0.0011147625030345498,0.003830807728932406
2025-04-16,-0.03015349668895584,-0.09037967935494473
2025-04-17,-0.00018007500072136917,-0.0028703789422690473
2025-04-21,-0.024746692497447542,-0.07307346111243385
2025-04-22,0.026252043459334073,0.07644525362898169
2025-04-23,0.022678125698480933,0.06635586304132879
2025-04-24,0.028137113012751902,0.08511974351779927
2025-04-25,0.011148007962703987,0.03298813051520311
2025-04-28,-0.00031748466704406564,-0.0007426302690154429
2025-04-29,0.006604483361886793,0.019509421502467372
2025-04-30,-0.00012620070775315462,0.00018227503670109613
2025-05-01,0.01306078431095048,0.03443874996903906
2025-05-02,0.014843855570784603,0.046855695072817616
2025-05-05,-0.005932552575683703,-0.017331282592355834
2025-05-06,-0.009301758190543796,-0.02842459531427466
2025-05-07,0.0039260049939957575,0.01163191520145812
2025-05-08,0.01032486490622464,0.02979093618764761
2025-05-09,-0.0006553564742698414,-0.002368415972666793
2025-05-12,0.04074023486825884,0.12107844028476511
2025-05-13,0.015240753456855272,0.04583277827523857
2025-05-14,0.0059931088325118065,0.0176453348503256
2025-05-15,0.0010988724556655338,0.003126788736377062
2025-05-16,0.004352493541476488,0.012326357638082985
2025-05-19,0.0009588323781763997,0.002659261477503616
2025-05-20,-0.0033333622402856866,-0.010469013650145964
2025-05-21,-0.013896757103910473,-0.04161378274324612
2025-05-22,0.0018712824529962813,0.005151552792510561
2025-05-23,-0.009260742558962032,-0.028847543739501602
2025-05-27,0.023525302642750212,0.06966240315412486
2025-05-28,-0.004432049863553833,-0.012827849354867027
2025-05-29,0.001965823785088583,0.004855100967138037
2025-05-30,-0.0015771037109235664,-0.005258021895075293
2025-06-02,0.007898092324516881,0.023000121106817817
2025-06-03,0.007817026144016248,0.023320680043734665
2025-06-04,0.002787949043563387,0.008051417713746067
2025-06-05,-0.0075270467994403845,-0.023284265193952103
2025-06-06,0.00977540773704888,0.02855168333591429
2025-06-09,0.0014719893166199594,0.004446857361157797
2025-06-10,0.006613927691166754,0.019318580276777242
2025-06-11,-0.0033695751128964835,-0.010266017401078353
2025-06-12,0.0023477760300030237,0.006516075722775572
2025-06-13,-0.01255461787803902,-0.037785748252172735
2025-06-16,0.013909846271936033,0.0407798459701898
2025-06-17,-0.009751127279089111,-0.029551438498623406
2025-06-18,-0.00017031467283457058,-0.0013594208604786884
2025-06-20,-0.004083160098547256,-0.013748966249997552
2025-06-23,0.010282496949575393,0.03105580017199716
2025-06-24,0.015291936019993457,0.045515454886465356
2025-06-25,0.002556513460383547,0.007678361311578286
2025-06-26,0.009350280450826087,0.027395448756104557
2025-06-27,0.003423685563276546,0.009797843239433224
2025-06-30,0.006476943163778559,0.01940555390374321
2025-07-01,-0.00842936841270392,-0.025421706190667304
2025-07-02,0.006965307629207107,0.019903631774362607
2025-07-03,0.009840293672287004,0.027999984819190527
2025-07-07,-0.007532939099742952,-0.022285153436104266
2025-07-08,0.000561546081480957,0.0013265660414196745
2025-07-09,0.007078944049491831,0.020715448147502924
2025-07-10,-0.0014381997588279738,-0.004601746499265702
2025-07-11,-0.0022503961790789617,-0.007586536906945884
2025-07-14,0.003626881705373064,0.010630703571364641
2025-07-15,0.0009167918809922515,0.002600138220343995
2025-07-16,0.0010238468058241246,0.0028291664037232156
2025-07-17,0.008092814240598711,0.023274976601590502
2025-07-18,-0.0009611836056468981,-0.0034462911007103747
2025-07-21,0.005184737435977471,0.01521606720355595
2025-07-22,-0.005175757620394905,-0.015555796035650937
2025-07-23,0.004561304719325365,0.01314875625479539
2025-07-24,0.0021283728092407195,0.006602988184693848
2025-07-25,0.0024069895272811337,0.005654793727378982
2025-07-28,0.0031251547553632353,0.009784098666834495
2025-07-29,-0.0015488898403861473,-0.0045662783967803655
2025-07-30,0.0013398359578880026,0.003468464612091493
2025-07-31,-0.005299137318216296,-0.016501341337451403
2025-08-01,-0.01969879104365424,-0.05997055273742924
2025-08-04,0.018451584916675978,0.05475160962635295
2025-08-05,-0.006789462007957048,-0.020809494151070695
2025-08-06,0.012583168963123503,0.03736564236011097
2025-08-07,0.003384348993473729,0.010130560377674014
2025-08-08,0.009328194585679572,0.02696685358994566
2025-08-11,-0.002958885414527379,-0.008789068730936767
2025-08-12,0.012568714154875815,0.03689109639932875
2025-08-13,0.0005000772185803637,0.0014779957854706982
2025-08-14,-0.0007753798166022507,-0.00274086743148938
2025-08-15,-0.004397404107960079,-0.01416484541882268
2025-08-18,-0.00039848919147023043,-0.0012867564721255054
2025-08-19,-0.013567480738099214,-0.04079888576838375
2025-08-20,-0.005937345834455043,-0.01824488143558123
2025-08-21,-0.004629752606908344,-0.01390946462644349
2025-08-22,0.015427375767702145,0.04497628821103361
2025-08-25,-0.0028847350593810273,-0.008740873342085398
2025-08-26,0.004015298764006747,0.011608465225109166
2025-08-27,0.0015367985948659957,0.004523956180257249
2025-08-28,0.006259975834240761,0.018233682137474005
2025-08-29,-0.01157547635619105,-0.03603017439163936
2025-09-02,-0.008380208156460234,-0.025514792749727233
2025-09-03,0.00786754054254657,0.02331189336980599
2025-09-04,0.009051461152346008,0.027045239342166738
2025-09-05,0.001442903951759389,0.0032779681804113725
2025-09-08,0.004877992896753058,0.014267016436178448
2025-09-09,0.00283314318335548,0.008160670080229915
2025-09-10,0.00032726098763768974,0.0010650206753421987
2025-09-11,0.005820582853809153,0.01681038303610327
2025-09-12,0.004417122125826234,0.012451628451531915
2025-09-15,0.008556973981187044,0.02552702496327064
2025-09-16,-0.0008451015505749337,-0.0027209789121055428
2025-09-17,-0.0019959322672994384,-0.006366170397693494
2025-09-18,0.009016953990459431,0.02695006003805056
2025-09-19,0.006769359058197866,0.019805929209763873
2025-09-22,0.005920040406268923,0.016896449540908964
2025-09-23,-0.006642311389766009,-0.02014898396390341
2025-09-24,-0.0035105927419589733,-0.010749935269375066
